,tgde,tgdu,Qe,Qu,Qf,ReRefIndx,ExtCoeff,AtnuCnstNm,AtnuCnstdB,PhsCnst,PhsVel,Res,React,Condt,Skd,Eddy
12.60000000000001,0.48710550368285993,-0.05825320512820331,0.48710550368285993,-0.05825320512820332,-0.06616603646697727,2.7313343871788476,0.546693455773574,721.2811509104341,6394.7921302338,144.36887948489257,548373965.0327296,1028.9764598486956,205.95599696065585,1.9052352362271063,1.386421922627195,-0.0037045434681651393
12.70000000000001,0.4832209874294033,-0.04780625884572886,0.4832209874294033,-0.04780625884572886,-0.05305513591577871,2.729858072540533,0.5567306136855719,726.6126504000241,6442.060564928566,148.1862778281485,538487467.0630481,1028.420287372236,209.73729860710037,1.8740075991106773,1.3762490915200378,-0.0029597989857346905
12.800000000000011,0.47583465233555444,-0.03630286069651704,0.4758346523355545,-0.03630286069651704,-0.03930127337068609,2.725419994209233,0.5636046529576011,731.1434147316489,6482.2297778010325,151.1971847999993,531919771.11401314,1026.7483287313212,212.32695757679517,1.8410531290716858,1.367720723255135,-0.0022047271392377074
12.900000000000011,0.47173896811767213,-0.02506515407021147,0.4717389681176721,-0.02506515407021147,-0.026471688164678632,2.720450359677155,0.5737661539926937,735.5118623496882,6520.959910168854,155.12571695168356,522499376.9915148,1024.8761167562648,216.1551030469799,1.8136685853280206,1.3595973786274094,-0.0014893723740925931
13.00000000000001,0.47282957592235997,-0.020040992940104262,0.47282957592236,-0.020040992940104262,-0.020928032527940003,2.716763149215043,0.5813835815817672,740.2088878735364,6562.603174820229,158.40368508933634,515653464.42078096,1023.4870328030765,219.024818930378,1.8110939130452821,1.3509699983105965,-0.0011702837937800639
13.10000000000001,0.4690751827160954,-0.011873049699367328,0.4690751827160954,-0.011873049699367328,-0.012181380083203243,2.70934806540952,0.5870159874639828,743.8669488866085,6595.035104794805,161.16858410234966,510705780.4254338,1020.6935459566823,221.14671696392466,1.8101581743288666,1.344326430279987,-0.0006898087158135546
13.20000000000001,0.4738288855801174,-0.009908478935027694,0.47382888558011743,-0.009908478935027694,-0.010120105656766184,2.703973933892404,0.5941423694448708,748.0585607662865,6632.197432726605,164.37040320777257,504580170.3724769,1018.6689477056585,223.8314410814274,1.8228012171762322,1.3367937384148547,-0.0005677651793076957
13.300000000000011,0.46844030091145167,-0.003290984233889706,0.4684403009114517,-0.003290984233889706,-0.003314268321040625,2.6944722903983522,0.5951728435711294,751.0771127702124,6658.959552567171,165.90287550611748,503706547.16233146,1015.0893905737498,224.2196519220263,1.8291372030509372,1.3314212122796294,-0.000189378863922187
13.400000000000011,0.47699383611995944,-0.009535622916504692,0.47699383611995944,-0.009535622916504692,-0.009730138922080135,2.6885108330411605,0.5949091185884436,755.0500741495935,6694.183351401398,167.07620017077193,503929841.77369034,1012.8435288748906,224.12029872663157,1.8864258866420922,1.3244154715517267,-0.0005516812547371313
13.50000000000001,0.47917251708321784,-0.011244790437997969,0.47917251708321784,-0.011244790437997969,-0.011515014459346377,2.679759358916816,0.5930630840831896,758.2086421759228,6722.186836494671,167.80072218467387,505498430.1770295,1009.5465832847805,223.4248415688074,1.9222838170621723,1.3188981823395989,-0.0006549873711187402
13.600000000000012,0.48817307870413235,-0.020011206275514486,0.48817307870413235,-0.020011206275514486,-0.02086656934582143,2.67556903799665,0.5900731031713988,762.6306146875734,6761.391514146263,168.19144151823272,508059859.6830453,1007.9679623710242,222.29842512266606,1.9940247125290949,1.3112507952617003,-0.0011777893429446688
